CXC_g,CRE_g,CN_g,CNumerical_Error_g,CXC_r,CRE_r,CN_r,CNumerical_Error_r,CXC_W1-fixBA,CRE_W1-fixBA,CN_W1-fixBA,CNumerical_Error_W1-fixBA,CXC_W2,CRE_W2,CN_W2,CNumerical_Error_W2,CXC_W3-fixBA,CRE_W3-fixBA,CN_W3-fixBA,CNumerical_Error_W3-fixBA,Vcosmic,logmstar,logsfr,Size Ratio,NUV_r,W1_W3,cluster_member,rich_group_memb,poor_group_memb,filament_member,pure_field,CRE_g_unscaled,CRE_r_unscaled,CRE_W1-fixBA_unscaled,CRE_W2_unscaled,CRE_W3-fixBA_unscaled,CN_g_unscaled,CN_r_unscaled,CN_W1-fixBA_unscaled,CN_W2_unscaled,CN_W3-fixBA_unscaled
771.6218,2.0771432490500974,0.39987151170818797,False,773.2199,2.3269685964321387,1.3328785098934244,False,74.046,1.9616342104230076,0.8838351785375238,False,74.0542,1.6973696021517746,1.2022806122033687,False,74.0187,0.5500489866223712,1.6878886288695911,False,3140.683277729343,9.659893444050592,-0.4521822398869682,0.6107440568076566,2.247654288696289,0.6611876934960943,False,True,False,True,False,6.213041278627036,6.463010734227693,4.581956267794396,4.4860449880918765,2.7984025591080193,1.2288,1.6821,1.4511,1.2104,2.1521
863.3088,3.2068482036339647,0.325949648706736,False,862.8897,2.899912169880981,1.112995417844161,False,82.409,1.937679509250463,0.23456498578864082,False,81.2653,-1.7668849115703733,0.2152593035764322,False,82.0944,2.0342087881477204,-0.4198663874537885,False,2865.2378791406395,10.242853652292204,-0.9618296472568175,1.0300467141366956,3.3069729011230464,0.8062196972460942,False,False,False,False,True,8.114744554112171,7.396600584368706,4.552871717415845,0.004284642756423366,4.689670552410085,1.1978,1.593,1.1724,0.9095,0.5167
502.8668,0.18562026102208598,-0.48790621717699373,False,502.1797,0.18939556759484397,-0.3282136254416956,False,48.0138,-0.12095244601080886,0.21453009645372692,False,47.9922,0.04090741788134073,0.06010440860117758,False,47.8827,-0.4140088503153194,-0.11647545505650127,False,3110.9926801491,9.899314455584753,-0.8034010998133477,0.7645421045448342,3.76175132836914,0.9784712053198241,False,False,False,False,True,3.0289218787848746,2.9799164538519864,2.0533880301671243,2.343053905420399,1.5699016060311446,0.8565,1.009,1.1638,0.8622,0.7521
245.7399,-0.5713177753260095,-1.2171096270429318,False,244.9161,-0.5997326793225707,-1.1223592934714703,False,23.531,-0.4818493729486628,-1.322798214256671,False,23.4608,-0.3482672443606793,-0.9429900286807008,False,23.0926,-0.3058622723058782,-0.9140043801518343,False,3260.012951135587,9.184236397217033,-0.7932108414094414,1.0572727272727274,2.0884998721923846,0.9219915616357426,False,False,False,False,True,1.754720559916891,1.6940618672528913,1.6152057803706208,1.839572546953012,1.70771302051912,0.5507,0.6872,0.5039,0.5564,0.1333
526.6498,0.07311847016067761,1.5075071686170443,False,527.0169,0.04234782521291531,1.5359804007537428,False,50.6356,-0.13848481348101557,1.65867287537383,False,50.6471,-0.11312846428852735,3.1789474137274367,False,50.5901,0.08032920047618775,0.32314496567720596,False,2084.182600264811,10.444053967597217,-0.6677034396200866,1.082543378236044,3.4027266991577143,0.7321592243627926,False,False,False,False,True,2.8395405511107903,2.7403077277298897,2.0321011428346725,2.1437752710899396,2.199837636081572,1.6933,1.7644,1.7837,1.813,1.0932
563.7436,-0.707117104708432,-0.5644511140268845,False,562.7963,-0.7127198494244806,-0.48911573095922595,False,54.0185,-0.6868710429407892,-0.5193059663948492,False,54.0783,-0.635124459953696,-0.21215470943151005,False,54.2622,-0.47518396118772105,-0.3965385375116011,False,1073.7396466731373,8.888099785184707,-0.9778793362875278,1.091977458726248,1.7338329119873048,0.5549422805908204,False,True,False,True,False,1.5261210229781814,1.5099535534649582,1.3662791481146026,1.468460872413605,1.491946032068847,0.8244,0.9438,0.8488,0.7792,0.5348
296.8634,-0.3054793532856221,0.2112515322431924,False,296.8032,-0.30471449984494964,0.5007283568180977,False,28.5152,-0.32294563151355304,-0.23811862421763272,False,28.5049,-0.19872334237037537,-0.2508614274168802,False,28.6737,-0.17096900944782326,-0.36199785361930176,False,2897.61474454961,9.169962062964125,-1.7953810834049546,1.0395264905442472,3.078658689819335,-0.362170613259277,False,True,False,True,False,2.20222306567533,2.174782815581984,1.8081384260262827,2.0330398361409423,1.8796077924253003,1.1497,1.3449,0.9695,0.7674,0.5616
600.5618,0.949958933901989,2.5166598273981586,False,600.7946,1.176949016604466,2.4589464661457123,False,57.0649,0.810004007863096,1.0042774783764803,False,56.8605,1.888732703322446,1.8350370443540374,False,50.2083,-0.33689041936645636,3.207292070684213,False,2494.0145870351726,9.121584380123512,-0.5847132946179425,0.5239721677275485,1.3646206502075202,-0.5761292695849605,False,False,False,False,True,4.315581153755563,4.589097391020585,3.1837068635311097,4.733614430518796,1.66817378669347,2.1165,2.1384,1.5028,1.4033,3.331
1115.9452,-0.024959639431039314,0.4127482233277959,False,1123.1277,-0.04204181370551518,0.41805626272550134,False,107.3945,0.11374756369746813,0.7452216999994592,False,107.7124,0.004302560869425786,1.8163397314289007,False,109.1206,-0.41552140316876895,-0.2704908179344784,False,506.9157276005969,9.044890016972587,-1.5749253679450783,0.6705476616386885,2.364014245178222,-0.5053244986254892,False,True,False,True,False,2.6744395116693354,2.6027980077463626,2.3383485565806486,2.2956976283475554,1.5679741567113565,1.2342,1.3114,1.3916,1.3976,0.6326
208.3084,-0.8792270856920532,-0.7091948909361796,False,208.1374,-0.8488363303155297,-0.9547940639524469,False,20.1539,-0.7613327353664031,-0.7788276724308216,False,20.2356,-0.8576181406449939,-0.7622493370710489,False,6.9992,1.9156054177118114,-0.9106534182816858,False,1119.1775483580186,8.126605767300077,-2.2007677403375716,3.5572026866851045,1.8656389545288086,-5.6178890304663085,False,False,False,False,True,1.2363974865342786,1.2881569038719538,1.2758716398336323,1.1806173114800318,4.538534025081527,0.7637,0.7551,0.7374,0.6115,0.1359
112.3,-1.0003818606867405,0.7825959959576422,False,112.1703,-1.0494717748219053,0.4809857671840449,False,11.0924,-1.1483605930598715,-0.28797288372544066,False,11.1017,-0.8564561753194273,-0.6034861887242768,False,10.9316,-0.8023347225710843,1.1316289584249473,False,3188.0084131356048,8.477812684587857,-1.329129816077648,1.3338797035347776,inf,-0.06542578343750094,False,False,False,False,True,1.0324500474147162,0.9612290470113555,0.8059625750572288,1.182120564228394,1.0750571206774622,1.3893,1.3369,0.9481,0.6599,1.7205
225.9908,-0.6238628215340556,-0.3705850668650118,False,225.9639,-0.6963813589584282,-0.43581073894728317,False,21.5134,-0.7252998582483177,-0.3709080070188038,False,21.4999,-0.5822526536090534,-0.48506987353174663,False,21.5835,-0.5646981530165849,0.13703769873511473,False,2687.8611609603568,8.657608174099716,-1.6738840455288384,1.0441467889908256,2.2858612306518555,-0.07617518640624965,False,False,False,False,True,1.6662681847379512,1.5365765047861744,1.319620882300755,1.5368619567228163,1.3778779069395732,0.9057,0.9654,0.9125,0.696,0.9488
572.4573,-0.28560082161535405,-0.9099762091530272,False,572.0382,-0.2466929404929228,-1.0727560370159124,False,54.4925,-0.23249220927366282,-0.7177911491081784,False,54.5026,-0.20287227072018893,-0.6369445381692577,False,54.5142,-0.43587650850932225,-1.0194307959126587,False,2270.4491011697864,9.466402926486474,-1.9698814998809688,0.8039968434747371,3.528435421813965,0.6141570986718765,False,False,False,False,True,2.2356858460551052,2.269326748720704,1.91796225964871,2.027672302525794,1.5420356026612367,0.6795,0.7073,0.7636,0.6497,0.0515
193.6976,-0.7277501654036869,-0.7561710425854896,False,193.1551,-0.7452508129326562,-0.651745313069736,False,19.0968,-0.6618982299897972,-1.6456860819100447,False,19.6122,-0.5924174855096537,-0.9692318713826467,False,19.6581,-0.45700324905149886,-0.7867967122350447,False,2511.64356386141,8.213486112732294,-3.183068305496883,1.08485889252503,3.2332356552734396,-0.7818496459570312,False,False,False,False,True,1.491388096519606,1.456945580683757,1.39659983678175,1.5237115544216404,1.5151137522316869,0.744,0.8779,0.3653,0.5484,0.232
572.2849,-0.68194572337859,1.0637375329857461,False,572.5432,-0.7418004884609,0.47925829059106545,False,55.0835,-0.782736649821097,0.30398820697241047,False,55.0188,-0.7916549360614291,0.6302084413009504,False,55.1389,-0.7548437351479403,0.21746078361867788,False,729.3496281672661,8.59705963293655,-1.3509179421381587,0.9085442139680604,1.8852798501586907,0.5931232700561537,False,True,False,True,False,1.5684935894869994,1.4625677537140516,1.2498841218190366,1.2659549428182764,1.135574987009236,1.5072,1.3362,1.2022,1.036,1.0112
1630.1191,2.1731357746369664,-0.5200979962260134,False,1628.401,2.039411772807007,-0.18902836852162314,False,154.5951,1.8133214818680345,-0.2434767922955749,False,153.7979,-1.7681271329181023,1.511606333052555,False,154.4166,1.503270723268988,-0.25502484007225484,False,1581.0141828269004,9.982295552155088,-1.1821768349271713,0.91167696638302,3.2500117195434584,0.699774288105468,False,False,False,True,False,6.374631523575446,5.994447782628092,4.40188267829867,0.0026775615346690076,4.0130950465252955,0.843,1.0654,0.9672,1.3047,0.6446
685.2249,0.4347829653400342,0.051008009865851085,False,683.6631,0.41230660456789575,0.022957687674019324,False,65.7922,0.5090514146409155,-0.5172092919295674,False,66.3432,0.6926909555784329,-0.4112646909325238,False,70.0094,0.7322608889640315,-1.0213640431454367,False,1509.8568229944303,8.706076936573002,-1.9130390933134664,1.0753252770163315,2.4032214470825206,-1.6467591024804697,False,True,False,True,False,3.4483531019618283,3.3431415448495923,2.8183059012699507,3.186276480846788,3.0305955739998716,1.0825,1.1513,0.8497,0.7185,0.05
422.105,0.44206872439188954,-0.18673423985172255,False,422.2672,0.37667029445438877,-0.3025482589174264,False,40.381,0.5533953117637821,-0.16636576473910542,False,40.3575,0.5348580377323015,-0.06552841333438798,False,39.6581,0.42034224336001336,0.48901757824955466,False,2928.0644988934337,9.123121032549399,-0.8479782436323335,0.9167768716479318,1.8927814317016587,0.26855575972168033,False,False,True,False,False,3.460617677590261,3.28507352740386,2.8721459513111314,2.982085561966711,2.6331169801592917,0.9828,1.0194,1.0003,0.8239,1.2219
122.627,-1.2490698222125958,-0.19913403622615963,False,122.2532,-1.2409511604418355,-0.2736747215776246,False,12.07,-1.286200304210379,1.0159256698502674,False,12.0322,-0.8961279218511163,-0.3840387791292551,False,12.1114,-0.9170341538327472,1.207798899396399,False,3198.1511785454277,8.76038792303217,-0.5532499847418108,1.4545700622575115,1.3202017912597643,1.4929115229931629,False,False,True,False,False,0.6138179885851196,0.6492206412796431,0.6386047777611873,1.1307966041291437,0.9288953913460345,0.9776,1.0311,1.5078,0.7268,1.7796
412.4091,0.4342187460517583,-0.5582512158396662,False,410.6216,0.5070173357290698,-0.30032721758359576,False,39.1725,0.5333216262215129,-0.6145881726504262,False,39.22,0.5858438767658265,-0.02878983355166389,False,40.3325,0.4761826986404302,-0.7179731107481494,False,1971.9640318885217,8.985138826148475,-1.1436498285091528,0.9496101303724036,2.0987396491699233,-0.4727836065258799,False,False,False,False,True,3.4474033162109095,3.4974690936852566,2.8477735279512237,3.048046740814564,2.7042745911488413,0.827,1.0203,0.8079,0.8351,0.2854
522.5562,0.5356218357095603,-0.16169618948026304,False,519.334,0.38801094071689884,-0.20605635208099346,False,49.4757,0.6286357348493181,0.14603873058786013,False,49.4963,0.7366978185889338,0.4645568092449176,False,55.2839,1.678753355559453,-0.3915120947063786,False,1698.3933502674863,9.015983118366568,-1.093930690932468,1.4296320006608296,1.8812595710449216,-0.7335431206250007,False,False,True,False,False,3.61810150334738,3.3035526809110496,2.9634989537957943,3.2432088490610282,4.236712938271357,0.9933,1.0585,1.1344,0.9855,0.5387
266.8151,-0.28207963488479115,0.7804498773543744,False,266.9637,-0.27358256781489676,0.5690870734260058,False,25.5,-0.08049078037887433,0.585874440638054,False,25.4684,0.013999047995734207,0.44717158845487825,False,25.5205,-0.16714723570530415,-0.41831978966756617,False,2919.637987612691,9.16324398686542,-1.0388789018858495,0.8962972229171879,2.2325003041992186,-0.045428985366211094,False,False,False,True,False,2.241613280746735,2.225511119564143,2.102514476954985,2.3082421256757994,1.884477886837937,1.3884,1.3726,1.3232,0.9802,0.5179
1068.7516,1.1661414110217645,-0.4418838960180252,False,1067.6749,0.9788455998946881,-0.5100922324454069,False,101.6048,1.1410854973408244,0.5502309747282663,False,101.531,0.6850480359737849,0.2638067125750321,False,101.6488,0.6180641470238549,0.6118432191053808,False,937.9374637703207,8.699829871989845,-1.3309601183820639,0.8046081559364529,1.8548170128173833,-0.9037365867114264,False,False,False,True,False,4.679494689916519,4.2662953775426935,3.585688762230707,3.1763887159983866,2.885074422740512,0.8758,0.9353,1.3079,0.9243,1.3172
820.2534,0.1276272926776756,0.4251480197022333,False,819.3922,0.22040923925529302,0.5685935086851546,False,78.2793,0.057152098277039716,0.2855840644438271,False,78.4406,0.041569603742619095,1.8799761999811195,False,78.9076,-0.33621036199048016,0.9711694381043772,False,1025.5437359993778,9.631742180667823,-1.2813336301408522,0.7353788791559477,3.300239608764649,0.9850799166870114,False,True,False,True,False,2.93129867424091,3.030452057041515,2.2696332904889704,2.343910585644835,1.6690403852548048,1.2394,1.3724,1.1943,1.417,1.596
1160.1522,-0.17790767943259167,-0.2909402209215115,False,1159.5199,-0.09780863908478568,-0.17891029133417108,False,111.0213,0.08634707384993272,-0.21715187956481624,False,111.061,0.2048444837068564,1.4289445285414262,False,112.0527,0.08164106183941955,-0.8405409853062719,False,415.09143063510845,9.035973584385085,-1.7814738231157912,0.9550683918189369,2.682480202026367,-0.60707617442627,False,True,False,True,False,2.4169724735105764,2.511928078208141,2.305080309081864,2.5551418561864705,2.201509343808314,0.9391,1.0695,0.9785,1.2795,0.1903
136.9106,-0.7693426643185333,-1.5087432994647898,False,136.9166,-0.7814566752687914,-1.5423828879359442,False,13.5788,-0.6990028272445925,-1.2822625079278926,False,13.7649,-0.5185432660236924,-1.010562773638211,False,13.1946,-0.7585726805925045,0.0950217922094072,False,3469.6070846774683,9.028927925298536,-1.0020882459762008,0.8366865547384487,2.0069864467163097,0.44846679879882956,False,False,True,False,False,1.4213728318250196,1.3979494994655832,1.3515493675498547,1.6192837896957326,1.1308231838942173,0.4284,0.517,0.5213,0.5358,0.9162
249.5028,-1.0759532861723768,0.32022666576468817,False,248.9492,-1.0178345796799175,0.5207177288225762,False,24.0414,-0.6738578539348965,3.1834211392925384,False,23.9769,-0.8904168228411885,-0.5923334055759499,False,23.8188,-0.942484348414762,0.8220516348827706,False,2233.473932856939,8.779742997957312,-1.3350147109054666,0.6486344843649915,2.063622419067382,0.3018767920507823,False,False,False,False,True,0.9052359223495984,1.0127806580953183,1.382079084356817,1.1381851424047216,0.8964641542334235,1.1954,1.353,2.4382,0.6633,1.4803
143.1684,-0.8561319110479055,-0.8291390750966003,False,142.95,-0.8711270989371671,-0.9883564663303366,False,14.0069,-0.804201589278421,0.03631276690478697,False,14.1726,-0.5250634470460388,-0.3673096044067647,False,14.0371,-1.1590036040035328,-0.9937830492911379,False,3084.647623389234,8.556789255591953,-2.428206518499526,0.5070614413514373,2.300820348876954,-0.5926171388281247,False,False,False,False,True,1.275275043980112,1.2518349407653016,1.2238225104250011,1.6108485293432928,0.6205532060944353,0.7134,0.7415,1.0873,0.7319,0.0714
635.1233,0.868495104235468,-1.0675966976819302,False,631.7859,0.904537027984548,-1.0715221251637843,False,60.3214,1.4429498448365445,-0.20410590511417503,False,60.4869,1.193654542358961,-0.20461017965470074,False,61.5039,2.9420528694080876,1.8117453349162327,False,2431.8507483983126,9.221979435108645,-1.6316675167058987,1.4793135559398696,3.149335162353516,-0.3092624452514663,False,False,False,False,True,4.17844797479429,4.145212374383789,3.9521967290380977,3.8343809225951073,5.846538197007268,0.6134,0.7078,0.9841,0.7815,2.2482
249.7971,-0.5034927709671225,-1.1667950686774273,False,248.6443,-0.45982079083436106,-1.1766514149651155,False,23.974,-0.267922200123184,-1.3057918547049423,False,23.9757,-0.2472843855987426,-1.1027372461287959,False,23.8211,-0.4518397171347627,-0.8713440578818673,False,3252.0911961372713,9.000186885579941,-1.0380867058773533,0.81159375,1.9740868880004871,-0.27561964357177615,False,False,False,False,True,1.8688946479614994,1.9220429897574738,1.8749450102849157,1.9702156536200177,1.5216936519409232,0.5718,0.6652,0.5112,0.5077,0.1664
401.7995,-1.1392986909708052,-0.5510974871621063,False,401.8411,-1.16072021009019,-0.7598359913161754,False,38.4937,-1.2570632344971286,-0.5957181024628915,False,38.4572,-1.2261375223589663,-0.6346483769328377,False,38.607,-1.2466280740304878,-0.9533137405516526,False,860.5428445193872,8.318241544283943,-2.690350069014754,0.7550550942007316,3.357003210205079,-0.5783225144995114,False,True,False,True,False,0.7986026254845097,0.779953935772476,0.6739814900755824,0.7038580130765634,0.5088931574785682,0.83,0.8341,0.816,0.6504,0.1028
318.769,0.44834095150152825,-0.8191238549480166,False,321.8707,0.3886992591102192,-1.0808998552399596,False,31.74,0.11820320261805617,-1.1525016549099063,False,32.1997,0.46410696684058134,0.8375189986463221,False,44.7656,2.875306623967643,0.7893153150743973,False,3310.715066664552,9.006854730293584,-1.6787890990600893,2.4582241111648386,2.3950436422729506,-1.3114045527709965,False,False,False,False,True,3.4711761112685307,3.3046742696598352,2.3437583612666284,2.8905537929651794,5.761483314409816,0.7176,0.704,0.577,1.0992,1.4549
305.5263,-1.4325029852452802,-0.3605698467164277,False,305.6276,-1.4344779571170025,-0.616208651728441,False,29.5581,-1.5185118872970018,-2.3466742448025415,False,29.4982,-1.1363701518941995,-1.0971608545546325,False,29.0206,-0.2139067999882325,-0.48082811686072013,False,3031.9627898940935,7.555442284878754,-1.823030584305602,5.11827792247587,1.287781680419922,0.44753023225585764,False,False,False,False,True,0.3050334289030299,0.3338760567882493,0.35654415454005184,0.8199914667995586,1.824892074570172,0.9099,0.8923,0.0644,0.5094,0.4694
303.1977,-1.0049580733512542,-0.8482156849034268,False,303.0046,-0.9895901718195783,-0.9567683229158523,False,29.1793,-0.9152883962538251,1.6092845435249732,False,29.4591,-0.3442258404931551,-0.43291421116162926,False,26.0994,-0.9467075190762186,-0.9875966581462484,False,3349.267440385944,8.226626893807056,-2.130284179217415,0.8182976836972182,2.4027375206298807,-0.18030228074218613,False,False,False,False,True,1.024746621331551,1.0588038508207884,1.0889466958366034,1.844800974460636,0.8910825588728319,0.7054,0.7543,1.7625,0.7119,0.0762
306.2646,-0.5594967168206468,-0.7783476014859252,False,307.1494,-0.5782448062124491,-0.5851140730548077,False,29.4905,-0.5487342223082062,-0.29845625605184906,False,29.4998,-0.3398602859735812,-0.43717851060069535,False,29.4952,-0.3194420996137853,-0.5192352952185755,False,2962.937884501799,9.078398687567296,-1.0832568613959572,1.1019626948775054,2.2767487236328137,0.24249921840332078,False,False,False,False,True,1.7746196898517774,1.729075542536778,1.533997680267536,1.850448760745889,1.6904082176834563,0.7347,0.9049,0.9436,0.7106,0.4396
592.4965,0.6524610798199174,1.5194300497463105,False,592.1127,0.6392719757148272,2.294342625071797,False,56.5993,0.23777453577121044,1.5056156394082696,False,56.6518,0.12398431518962831,2.398252593344549,False,57.2268,0.2860182692763096,-0.26559325827810765,False,1537.9271570968758,10.019227341375183,-0.43749791735908705,0.9891568142853961,2.4598235527954095,1.1229741660131847,False,False,True,False,False,3.8147843383905524,3.712973019807541,2.488935645586477,2.4505317891887426,2.4619476541496854,1.6983,2.0717,1.718,1.575,0.6364
465.9484,1.594442722231333,-0.33577025396755356,False,465.9908,1.4713103444788005,-0.2998336528427445,False,44.5497,1.426443392446909,-0.5323519408454905,False,44.4983,1.2891184034526941,-0.4443950173437304,False,44.4074,0.6463034539160311,-0.4868856248567577,False,2920.322396664946,9.154826461374453,-1.5604924013491552,0.7428647889208537,2.4640482412109392,-1.457762634291992,False,False,False,False,True,5.400481176801354,5.068748024543306,3.9321554543572113,3.9578840155023336,2.921059831605054,0.9203,1.0205,0.8432,0.7084,0.4647
335.9265,-0.6349874336902599,1.420470136373399,False,335.8218,-0.6703917515057753,1.3711297773094018,False,31.9881,-0.770431573416641,1.09559929953097,False,31.9458,-0.5422618536202695,0.17097619401689879,False,31.9263,-1.0226185514065895,3.67939104492859,False,2754.5628287384834,9.708331589504942,-3.0769922913533705,0.6280310758847996,5.45372113977051,-2.111381124111329,False,False,False,True,False,1.6475414266670811,1.5789255856579445,1.2648243046257217,1.5885986812787156,0.7943489688393355,1.6568,1.6976,1.542,0.896,3.6973
511.603,-1.3233459266767456,-0.5355977416940597,False,512.6266,-1.321977271166153,-0.7391062722004197,False,48.974,-1.4066192570409923,-0.5430682770013744,False,48.938,-1.368732196485849,-0.5962696819812418,False,47.816,-1.286274180071721,-0.4255372460032706,False,661.5047968878966,8.206570608316907,-2.065448627021165,0.9308967687280649,1.9606425957641616,-0.37302755896240214,False,False,False,False,True,0.48878435871865533,0.5171916630797869,0.49239835778093805,0.5193810488620477,0.4583720401852808,0.8365,0.8425,0.8386,0.6621,0.5123
303.28,-0.5008743190216569,-1.0602045113817848,False,304.039,-0.5371700360598651,-1.2393341370532331,False,29.2996,-0.6309794221896511,0.3435920579832863,False,26.4652,0.7857257921557099,-2.5388220879927803,False,30.2163,0.5633713417606028,-0.7820280357275257,False,3080.990679912915,7.891184986252276,-2.564673224305389,1.9631134850596068,1.9797081153564449,-0.4136556384472634,False,True,False,True,False,1.8733024525136415,1.7960053246102503,1.4341398426716496,3.3066371066770204,2.8153792646099776,0.6165,0.6398,1.2192,0.0699,0.2357
305.9416,-1.3999058784487866,-0.3617621348293545,False,305.7625,-1.4239477089607777,-0.6672926024065525,False,28.9376,-1.5264802161578876,-1.827863796560072,False,28.4783,-1.4327399841973523,-1.496364886657983,False,21.3172,-1.1926488280507588,-0.9900454379744338,False,956.7477551722526,7.206722217125702,-4.932132727209136,1.6654077423843363,4.300301070068361,-1.8186126147167982,False,True,False,True,False,0.3599061852937149,0.35103469727869047,0.34686942470234755,0.43657317097035025,0.5776790254956902,0.9094,0.8716,0.2871,0.3877,0.0743
396.2729,0.5204853535307024,-1.4992049945613766,False,395.9307,0.5110518585833985,-1.5401618466021132,False,38.0877,0.7356333033849374,-1.195599963362918,False,38.1213,0.7760323987232736,-0.904611333729105,False,38.244,0.6764121868821508,-0.6282704391472523,False,3183.4570086332906,9.857101343202396,-1.0877161720456283,0.9566878036118218,2.9637953147582987,0.8966591727709954,False,False,False,False,True,3.592621312593096,3.504043195850833,3.0934098280764353,3.2940966117090134,2.959427454093668,0.4324,0.5179,0.5585,0.5681,0.355
504.9279,1.6476129420670178,-0.9400218695987786,False,505.7545,1.7534668420258135,-0.5898029380928952,False,48.36,2.145731538243711,-0.6427767960169906,False,48.164,1.8909485562001558,-0.08684991052971879,False,47.6558,2.0067437898342826,-0.34717629150133733,False,3555.7872297785366,10.083130497686025,0.3483715088388144,0.968617936036048,inf,0.9170073733740232,False,False,True,False,False,5.489985945997513,5.5285113493600555,4.805477653721551,4.736481114106587,4.65467184661512,0.6669,0.903,0.7958,0.8174,0.5731
591.5001,2.2928427210441527,0.9096939087956232,False,590.8026,2.117906144424319,0.6167160709181579,False,56.3635,1.6909393978967662,0.008823035026649759,False,56.3056,1.9718684686969892,0.1096358867011003,False,57.6194,1.6060570160284182,0.2849955536170545,False,3168.8303522992696,9.094418998193003,-0.9124066021352037,0.9743218029772212,1.8589063655395517,-0.6885129370410166,False,False,False,False,True,6.576141741935712,6.122351387853995,4.25329272674569,4.84116847282685,4.144075838112761,1.4426,1.3919,1.0755,0.8773,1.0636
285.5609,-0.24165377731554571,-0.8389158376225989,False,285.6965,-0.15366239812035995,-0.7605763384274523,False,27.261,0.3732294369154948,0.0829055327999347,False,27.0642,-0.1693146448779153,-0.1517984712170348,False,26.0154,-0.5258141759173522,-1.0140177036608806,False,2148.2628093868734,8.567184489776317,-1.6615628856873552,0.537962220115236,2.183169694213868,-1.1140206757934585,False,False,False,True,False,2.309664664819887,2.4209164935699725,2.653397930796199,2.0710863288878216,1.4274278417002966,0.7093,0.8338,1.1073,0.7976,0.0557
368.9827,-0.029579943527505724,-0.6333653669540449,False,368.867,-0.007213154083256464,-0.7635377268725602,False,35.4985,0.04480692293377061,-0.7907088277340846,False,38.3034,-1.7659036376589634,2.045299809003378,False,34.9697,-0.8598672630020834,-0.9669753543299503,False,3082.764655245257,8.330587886162451,-1.4674594988199727,0.4443021136128492,inf,-1.0406717059521462,False,False,False,False,True,2.6666618637106043,2.6595499893099714,2.2546444216395067,0.005554132191061502,1.0017432819798526,0.7955,0.8326,0.7323,1.4674,0.0922
1339.7913,0.30228875833047625,-0.68415684056472,False,1339.7656,0.23274068102039863,-0.834857831925576,False,127.9476,0.39640908896012617,-0.4545420218005937,False,127.9645,0.10740928661752905,-0.4735890673496452,False,129.6616,0.09942238873377637,-0.9973917774589901,False,653.0339588276684,9.113761653693208,-1.6882789262267122,0.8294364126977163,2.408647136230469,-0.47326072996826163,False,True,False,True,False,3.2253172850164256,3.0505456742893844,2.6815414568954545,2.429088415013148,2.224168126507573,0.7742,0.8037,0.8766,0.6995,0.0686
1498.041,2.859520114698889,-0.3021477291830221,False,1496.7777,2.4809160765744496,0.3274871327792841,False,142.7796,2.484471210750482,-0.40585258144016456,False,142.7592,2.5104082377281243,0.13554970636927186,False,142.8681,3.0909595159412215,-0.8757260849428307,False,2254.191032837362,10.362868224952996,-0.3355061200974273,1.1570961463604514,2.8445651600952147,0.615277791816407,False,True,False,False,False,7.530065375964165,6.713862321671983,5.216757719345128,5.537885810328872,6.036290253550385,0.9344,1.2747,0.8975,0.8852,0.163
435.8063,1.4134192541792303,-0.05510563218462055,False,436.22,1.3944947475783047,0.46198352466126896,False,41.8969,1.3875438181583197,-0.46316168349119613,False,41.9186,1.8379784843694211,-0.04519098524038003,False,41.7927,0.9497968403918272,0.14270855728459683,False,2837.259045452869,8.969062230792668,-1.3782609914926731,0.8514454137554442,2.0691175855712896,-1.3891951613720703,False,False,False,True,False,5.095753007966183,4.943579919127373,3.8849256175100955,4.6679529021983095,3.3078020998100075,1.038,1.3292,0.8729,0.8301,0.9532
198.2868,-1.282903298928585,0.6860206588105837,False,197.4882,-1.266844349333818,0.2045895123073056,False,18.9687,-1.324339693226431,0.5779536704358793,False,19.051,-1.2743845352846335,-0.5782284151236542,False,19.8129,-1.3214148901554108,-1.0110533912372877,False,1410.33437637439,7.888585556878575,-2.145052999476806,0.6982839982839982,1.9858155946044942,-0.7259804796582046,False,True,False,True,False,0.5568639730868458,0.607028670800202,0.5922979182744189,0.64144009647874,0.41359215854795,1.3488,1.2249,1.3198,0.6676,0.058
401.4238,1.0995005844292216,0.6557365407422471,False,401.4368,1.3650137316698805,1.2191118371271947,False,38.4418,1.195388670926228,0.5211104960437991,False,38.4055,1.1282713830796847,0.9306775402382297,False,38.1856,0.6776581901746354,-0.0842546678435353,False,2771.6097459477746,9.298266483323182,-0.5954873144461514,0.8108769674675564,1.6902110565795905,0.2524590994042981,False,False,True,False,False,4.567314002651358,4.895541720429595,3.651620846980322,3.7497937049556715,2.961015238740714,1.3361,1.636,1.2954,1.1276,0.7771
304.9651,-0.8839009977210978,-1.1183881712926054,False,305.0016,-0.9050397987195877,-1.2415551783870642,False,29.4046,-1.050031828956606,-1.5145274459152038,False,29.4193,-0.5976702903177473,-0.18492879762824135,False,28.6775,-0.6056829354782347,-1.0071868967717317,False,3092.3303050402797,7.404715091044285,-1.7762738360089774,1.4325967848756698,1.5507163176269536,0.8983776027050787,False,False,False,False,True,1.2285295969770114,1.1965754810646436,0.9253482385486166,1.5169159185359251,1.3256509114351123,0.5921,0.6389,0.4216,0.7875,0.061
