CRE_g,CN_g,CXC_g,CNumerical_Error_g,CRE_ERR_g,CN_ERR_g,CRE_r,Axis Ratio,CN_r,CXC_r,CNumerical_Error_r,CRE_ERR_r,CN_ERR_r,CRE_W1-fixBA,CN_W1-fixBA,CXC_W1-fixBA,CNumerical_Error_W1-fixBA,CRE_ERR_W1-fixBA,CN_ERR_W1-fixBA,CRE_W3-fixBA,CN_W3-fixBA,CXC_W3-fixBA,CNumerical_Error_W3-fixBA,CRE_ERR_W3-fixBA,CN_ERR_W3-fixBA,VFID,Vcosmic,logmstar,logsfr,delta_logsfr,Size Ratio,NUV_r,W1_W3,RA,DEC,t_type,WISE_AGN,kauffman_AGN,SNR_W1,SNR_W3,SNR_g,SNR_NUV,NEARBYSTAR,cluster_member,rich_group_memb,poor_group_memb,filament_member,pure_field,CRE_g_unscaled,CN_g_unscaled,logmstar_unscaled,CN_W1-fixBA_unscaled
0.2012672167633962,-0.23720432932761693,657.773,False,0.0338,0.0007,3.118920523974229,0.7884,1.227,657.5801,False,0.0275,0.0006,2.7757709486893667,-0.1317261268117041,62.9135,False,0.0156,0.0071,2.292789845015595,0.0907,62.4258,False,0.0098,0.0036,b'VFID0066',1962.9036801641967,2.0105811401112104,-0.7955085361644774,-0.6807641109009854,0.8260010956949381,3.6251004650878897,0.4272305067626956,192.52956378031357,72.8745910371721,2.4,False,False,5106.6494,543.666,10327.408,360.73538,False,False,False,True,False,False,3.201944161334061,1.333,10.56691047987587,1.6517
-0.880352177213692,0.05889327849166221,752.2679,False,0.0401,0.0021,0.7681952417278759,0.5646,2.0646,752.6339,False,0.0363,0.0022,0.5792886249024868,-0.26019219675109934,71.842,False,0.0507,0.1026,0.6074222885488185,1.2531,71.8714,False,0.0641,0.1373,b'VFID0068',1386.7943368200783,-0.2721249902427357,-2.594242198745988,-1.1872833254657555,1.0485658831140825,4.418145361083985,-0.06089160354980372,161.92386641727123,72.82195681161566,3.4,False,False,774.82135,34.069813,901.8186,7.218377,False,False,False,False,False,True,0.7610777382797045,1.6616,8.94924060512871,1.2902
1.2643047655564819,0.13872969983307468,377.5303,False,0.4724,0.0053,4.542303783374258,0.6012,1.6802,377.5421,False,0.3078,0.0042,2.9095817859595714,-0.3217421920858248,35.9919,False,0.1099,0.0344,4.222373926617357,0.7729,35.8197,False,1.2891,0.286,b'VFID0069',2785.4732316881987,-0.3029028594273571,-0.6746761271241947,0.7497057541861477,1.4511961639960675,1.649881177246094,0.28203648047607466,116.2480199742983,72.8108309378464,8.0,False,False,259.43033,7.0394835,1088.0895,204.56523,False,False,False,False,False,True,5.600877347761387,1.7502,8.927429461273258,1.117
-0.9861880425784136,0.3988738854004084,238.8805,False,0.0241,0.0024,0.5788925165290721,0.4215,1.8825,238.9841,False,0.0225,0.0018,0.5157021817458349,-0.1555358825127815,22.9908,False,0.0248,0.0469,0.4249835790657303,1.1813,22.6208,False,0.0922,0.273,b'VFID0071',1311.261430261946,-1.0102229746181097,-2.298974878926766,-0.4741869794836231,0.8240872234183884,2.8270515360107407,0.049008088698730745,257.98768911445364,72.58197984519714,0.0,False,False,431.78284,20.662283,812.19824,83.88683,False,False,False,False,False,True,0.5222402954951652,2.0389,8.426177711461136,1.5847
-0.11573685116537218,-0.9669957248627179,292.436,False,0.0312,0.0011,2.4831387270620517,0.5055,0.5296,293.4762,False,0.0333,0.001,2.285604564640961,-0.47714526922136435,28.3489,False,0.0197,0.016,2.152953813202642,0.5028,28.7148,False,0.0464,0.042,b'VFID0072',3363.474287558093,0.47214598866839086,-0.31577700239665624,0.6698583814515862,0.9419625102738818,1.6157557271728518,0.6436734993139659,112.05026096712768,72.5743978976953,7.8,False,False,746.9427,43.0967,1984.6051,541.2186,False,False,False,False,False,True,2.4865681337890484,0.5231,9.476678072975885,0.6797
0.7602571883025129,3.30100889910568,539.7426,False,0.1643,0.022,4.1220840269589845,0.8155,9.4202,539.6504,False,0.2477,0.0334,0.0,-0.7186899102664734,0.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,b'VFID0073',2916.7485407323134,2.3539232572500883,-0.400202006611404,-0.4798197195486464,,3.6633207262573233,0.77604841598877,166.6978679811627,72.5686979714721,-1.9,False,False,4205.2563,650.6242,8728.251,520.149,False,False,False,False,False,True,4.463404393973753,5.2596,10.810224409882863,0.0
1.8292891329473113,1.0543254980837429,384.9114,False,0.7096,0.0084,5.546411546201016,0.7384,2.6731,385.2537,False,0.4395,0.0064,3.0405040801709875,-0.08474628048808566,36.9307,False,0.1181,0.048,4.968144613585343,2.2679,37.0653,False,2.0961,0.4204,b'VFID0074',2937.154576577149,0.1108692363567191,-0.7424931555511793,0.44765696318206527,1.633987155612023,1.9694547554931638,0.21916095525878987,112.73702377127015,72.51744717866787,4.9,False,False,416.60138,12.865684,1250.1183,314.46005,False,False,False,True,False,False,6.8758650001592825,2.7663,9.220654526672767,1.7839
0.6859068169241623,-0.6852254206475974,438.2213,False,0.0521,0.0009,4.518098345965563,0.8119,1.3118,437.1537,False,0.0817,0.0012,3.4983683781630455,-0.3576345103814788,42.0794,False,0.0216,0.0097,3.741541165884097,0.6479,42.465,False,0.0371,0.0105,b'VFID0077',3071.003088505376,1.372233415016242,-0.9110810912076718,-0.43497514758770517,1.0695103435186941,3.1564850400390636,0.9430345040551753,162.12351598002425,72.42473633627586,5.0,False,False,1562.4679,162.09534,3183.6272,58.056236,False,False,False,True,False,False,4.2956195649945474,0.8358,10.114536926062618,1.016
1.1296552553895851,-0.6288172945079539,565.9806,False,0.0533,0.0009,5.178701194470285,0.5111,1.0631,567.8824,False,0.0516,0.0008,4.750085440027858,-0.3606551510301229,54.193,False,0.0657,0.0246,6.837605763811127,1.6344,53.7015,False,0.4795,0.0974,b'VFID0078',3784.35820373475,1.0044216816560492,-0.3913945916579094,0.2929254666384952,1.4394700579893207,1.971469522155763,-0.39319495528320303,257.55303194480433,72.4099528814113,6.0,False,False,847.9897,27.459753,1411.958,232.83484,False,False,True,False,False,False,5.297016793783509,0.8984,9.853882279052465,1.0075
0.6903179768897547,0.2692973911690867,732.6815,False,0.1765,0.0017,4.26517073675378,0.3662,1.8177,733.0485,False,0.1758,0.0016,4.469395187435375,0.012980328732754391,69.9198,False,0.2646,0.0365,4.477354130609831,1.0813,65.6572,False,0.5417,0.0555,b'VFID0079',1606.37475059814,0.7720144778248147,-2.2531844310845557,-1.4373012501327942,1.001780765146217,4.5057434000244125,-1.0835116332861325,257.89020908347584,72.40239575256189,3.4,False,False,1163.0598,19.010626,1197.9559,39.424706,False,False,True,False,False,False,4.305574131551593,1.8951,9.689183841827996,2.0589
